payment_id,order_id,method,amount_paise,fee_paise,tax_paise,status,created_at,settlement_id
pay_5UVncUCBWaAA0i,order_muIspAlvJbV0iH,card,1176900,23538,4237,captured,2025-06-12T10:07:18,setl_9IfyGWU1TujH72
pay_KghLlFNTqmCF39,order_ftx9zCL2cfxX4E,card,1279900,25598,4608,captured,2025-06-12T22:31:42,setl_9IfyGWU1TujH72
pay_HQbMEu4B8RDLWR,order_3gXyr3gpe1FCuk,upi,18400,55,10,captured,2025-06-12T09:35:12,setl_hMyIeRaHel90mo
pay_FTNof2AkogcOoL,order_IYrqDZvs9iGhYb,card,2262100,45242,8144,captured,2025-06-13T22:35:45,setl_GrTHucmE7oLIlp
pay_QHDRtI0oMlbSvd,order_46pTgaHt2IPkfZ,upi,429800,1289,232,captured,2025-06-13T12:51:41,setl_GrTHucmE7oLIlp
pay_1KqqI3IcbMjeGi,order_3YnvEOujVooHae,netbanking,13900,236,42,captured,2025-06-13T09:20:19,setl_GrTHucmE7oLIlp
pay_bMFWcPort02qnZ,order_3YnvEOujVooHae,card,13900,278,50,captured,2025-06-13T10:22:19,setl_GrTHucmE7oLIlp
pay_N9FCcFxAFagUJD,order_9okrxwlmhfZdQj,upi,33300,100,18,captured,2025-06-13T15:47:10,setl_GrTHucmE7oLIlp
pay_TLlTIoDFiqJdVH,order_iqOdvFianEKDew,card,325900,6518,1173,captured,2025-06-13T09:27:38,setl_GrTHucmE7oLIlp
pay_EKEO7M03V77PRq,order_ILIRE94gFkCzSh,wallet,50000,1000,180,captured,2025-06-13T10:05:16,setl_GrTHucmE7oLIlp
pay_fI0hBIsFLaXxVo,order_jqdrMwpfZHAtSW,wallet,8700,174,31,captured,2025-06-13T09:12:55,setl_GrTHucmE7oLIlp
pay_N5q7HymaT8hSjV,order_VSczngADvqttXN,card,12400,248,45,captured,2025-06-13T18:49:41,setl_GrTHucmE7oLIlp
pay_tJ17QT7dOj0Js2,order_fk7yVLy0DiiBwP,card,608700,12174,2191,captured,2025-06-13T14:37:52,setl_GrTHucmE7oLIlp
pay_dJRj3F2cyxBqy9,order_fk7yVLy0DiiBwP,card,608700,12174,2191,failed,2025-06-13T10:11:45,
pay_VCOiSp0snd0gvI,order_CFYLQ2AX3nCA0B,upi,8300,25,5,captured,2025-06-13T21:10:01,setl_GrTHucmE7oLIlp
pay_QZAk9QWirzo1Lm,order_CFYLQ2AX3nCA0B,card,8300,166,30,failed,2025-06-13T18:23:33,
pay_9rHpHMOllGw9bI,order_kceLlLxZYy5fSJ,card,27300,546,98,captured,2025-06-14T09:02:20,setl_gU7RuvzFOWt5IV
pay_OY72STAa4W57Sz,order_3jHwgSwDEC2GGx,upi,13991,42,8,captured,2025-06-14T18:18:06,setl_gU7RuvzFOWt5IV
pay_DKuBXAM7jQvdHQ,order_gSp1dxpWP7XYc6,upi,57700,173,31,captured,2025-06-14T15:12:20,setl_gU7RuvzFOWt5IV
pay_6zUUA7W8oIEhaX,order_mJypj6RNm7BXfe,card,79500,1590,286,captured,2025-06-14T17:27:43,setl_gU7RuvzFOWt5IV
pay_VmepvNjwoxclaR,order_bFIb2ZN1CLyX8G,card,50800,1016,183,captured,2025-06-14T22:56:46,setl_gU7RuvzFOWt5IV
pay_43QO2S4u0nMrma,order_TLCopSdGe340iM,upi,1975500,5927,1067,captured,2025-06-14T11:11:33,setl_gU7RuvzFOWt5IV
pay_ZC70KmMreHpKiQ,order_7gyPbHi0Qdr38L,card,24500,490,88,captured,2025-06-14T11:31:08,setl_gU7RuvzFOWt5IV
pay_q4IA5XAITpqfQr,order_0I1DsvFiDe8JRR,card,581500,11630,2093,captured,2025-06-14T08:16:57,setl_gU7RuvzFOWt5IV
pay_qg09n6qv3el1IF,order_0I1DsvFiDe8JRR,upi,581500,1745,314,captured,2025-06-14T09:37:57,setl_gU7RuvzFOWt5IV
pay_tTSrb7gu9SH9Je,order_9037u0IgWD8nAj,netbanking,232000,3944,710,captured,2025-06-14T21:26:08,setl_gU7RuvzFOWt5IV
pay_kvkPnEaL1R14Ev,order_E2ukfMn21ulMYF,card,39366,787,142,captured,2025-06-14T17:28:24,setl_gU7RuvzFOWt5IV
pay_EmReB1OOMdHdmR,order_ndPKt6XvUljYfV,wallet,35600,712,128,captured,2025-06-14T14:16:27,setl_gU7RuvzFOWt5IV
pay_jYuWD0me2gRs2g,order_ndPKt6XvUljYfV,upi,35600,107,19,failed,2025-06-14T10:33:15,
pay_DCISd4RFTQTSPc,order_hBYcrXW3gVq8yC,upi,1303100,3909,704,captured,2025-06-15T17:18:16,setl_0WHC9wBot0QsSr
pay_TzE7QYgr1tSX1v,order_7j4D4SF8RklozB,upi,1228100,3684,663,captured,2025-06-15T15:01:46,setl_0WHC9wBot0QsSr
pay_sjGL6wV2WcR0Jk,order_kwZVtFnNxPTyms,upi,47000,141,25,captured,2025-06-15T19:36:35,setl_0WHC9wBot0QsSr
pay_xxNUaCcuAwlxBn,order_BKfMmzCGOC7ckh,card,2216600,44332,7980,captured,2025-06-15T15:58:36,setl_0WHC9wBot0QsSr
pay_kk2VAMmeVmsPAF,order_U8vCxes7T2BzhI,netbanking,129423,2200,396,captured,2025-06-15T13:25:07,setl_0WHC9wBot0QsSr
pay_Ml4YjhWf3osFoF,order_8ybfPAaghnE170,upi,8800,26,5,captured,2025-06-15T21:50:44,setl_0WHC9wBot0QsSr
pay_qzrARvU71SNmfp,order_gyMVg6kd2hbX4d,upi,540000,1620,292,captured,2025-06-15T09:40:53,setl_0WHC9wBot0QsSr
pay_771HcM0d2H4pmp,order_JHJEH4arlXCIvf,upi,217600,653,118,captured,2025-06-15T21:59:20,setl_0WHC9wBot0QsSr
pay_CsA0VQ3XgYwM2c,order_KE2j2ZepZXgnQa,card,205200,4104,739,captured,2025-06-16T18:02:11,setl_V4RrnQMdLLCfmw
pay_nHpR03WVvlLmCu,order_VMdYL0yKqsO5aE,card,38100,762,137,captured,2025-06-16T09:33:23,setl_V4RrnQMdLLCfmw
pay_NiUQ5t4KNjnCzp,order_MEwFVAnqtPok23,wallet,70100,1402,252,captured,2025-06-16T12:02:21,setl_V4RrnQMdLLCfmw
pay_Ncbhitq3CCuZ0G,order_CQPzmbsJsAngTp,upi,8500,26,5,captured,2025-06-16T20:23:29,setl_YnMH0wZDC0CHrv
pay_Rj3iKkSfbWU7Uw,order_sEj8PxokU0asBM,upi,48800,146,26,captured,2025-06-16T12:58:03,setl_YnMH0wZDC0CHrv
pay_AIyzcg0KNKGXyh,order_nzGlCdc8geSKvc,card,327200,6544,1178,captured,2025-06-16T08:02:46,setl_V4RrnQMdLLCfmw
pay_zacMNwNj1xX1D1,order_4DPBBMPuBw0qVE,netbanking,23900,406,73,captured,2025-06-16T20:15:03,setl_V4RrnQMdLLCfmw
pay_JYF8n2hTIOdA2K,order_Q73PQbcTMEIfI6,upi,44900,135,24,captured,2025-06-16T12:56:42,setl_YnMH0wZDC0CHrv
pay_hDu13lmgba7Q8D,order_0vXdjgC7vUvx82,card,96300,1926,347,captured,2025-06-16T10:37:06,setl_V4RrnQMdLLCfmw
pay_5wqpsONpzCfEKW,order_0vXdjgC7vUvx82,upi,96300,289,52,failed,2025-06-16T11:24:43,
pay_hTEVaGzBj3jP6Z,order_B5AbQsPLykrAJs,upi,13800,41,7,captured,2025-06-17T22:56:49,setl_kzv3xveqLomx9h
pay_eHLlOUwTwjUvsF,order_B5AbQsPLykrAJs,card,13800,276,50,failed,2025-06-17T09:03:04,
pay_yQWH13Z9vF9E0t,order_yDCLv1ubyVWOxD,card,267300,5346,962,captured,2025-06-17T13:18:49,setl_kzv3xveqLomx9h
pay_xr2ob72L0AbQ5V,order_LNRYFMgyPIYapc,upi,57800,173,31,captured,2025-06-17T14:29:02,setl_kzv3xveqLomx9h
pay_sPFDAk8zBXc6Cf,order_pCCrMEAOJNdQV6,wallet,16579,332,60,captured,2025-06-17T20:35:47,setl_kzv3xveqLomx9h
pay_LocPl9zdgLi6mt,order_RJqM53Pcx5Z5IM,upi,21300,64,12,captured,2025-06-17T13:34:47,setl_kzv3xveqLomx9h
pay_zCtVqCgrwiTpFD,order_OpCuUv0IDyJwHI,upi,84400,253,46,captured,2025-06-17T22:31:40,setl_kzv3xveqLomx9h
pay_AXkWZKxWq3kKPV,order_aFaeJYm7gs65Q7,upi,12600,38,7,captured,2025-06-17T14:25:02,setl_kzv3xveqLomx9h
pay_AgSEtc7o5G5wIf,order_cLp9WAtgyz5J98,upi,973000,2919,525,captured,2025-06-17T07:57:13,setl_kzv3xveqLomx9h
pay_0HEvvXWhhsemvH,order_cLp9WAtgyz5J98,card,973000,19460,3503,failed,2025-06-17T16:16:13,
pay_dvQUcLTDPCWmSQ,order_KyqOankcJbnQ3g,upi,36600,110,20,captured,2025-06-18T07:22:21,setl_R1Txn5yzZueCwN
pay_WGq28qQo0mXtPd,order_afmhDQD2kxuDWd,card,27700,554,100,captured,2025-06-18T07:16:54,setl_R1Txn5yzZueCwN
pay_Wg3OnQ0ctiGUUp,order_72G82kp6iyvreR,upi,1267200,3802,684,captured,2025-06-18T17:35:42,setl_R1Txn5yzZueCwN
pay_N6kQAxFerez4tb,order_omucIVB3UpaKdN,netbanking,24900,423,76,captured,2025-06-18T12:44:22,setl_R1Txn5yzZueCwN
pay_14k9O7RoYpk7qE,order_AkFuuwAy6kulvE,upi,479233,1438,259,captured,2025-06-18T16:42:57,setl_R1Txn5yzZueCwN
pay_yemmCpwnbyAk6g,order_iIVYUWEJpEWZiX,upi,18600,56,10,refunded,2025-06-18T16:13:07,
pay_ytoCr3Il1XcMC5,order_qnFAlQ8piP3wPN,card,1008700,20174,3631,captured,2025-06-18T12:21:16,setl_R1Txn5yzZueCwN
pay_fOf0VhR07URGOA,order_uJAA65DluMUmIM,card,20500,410,74,captured,2025-06-18T19:35:46,setl_R1Txn5yzZueCwN
pay_dAuUoDpfc9VuNR,order_8UMBvtpBRYKyP0,upi,9100,27,5,captured,2025-06-18T19:38:36,setl_R1Txn5yzZueCwN
pay_u8oVyQ6O9SqHGq,order_8UMBvtpBRYKyP0,upi,9100,27,5,failed,2025-06-18T20:23:54,
pay_tZLnUIFyNRWcJe,order_w7otS4wzIj6KJK,card,279570,5591,1006,captured,2025-06-19T14:08:43,setl_1jpkSgpmNN3NZH
pay_U6Y9yJyMBrwtm3,order_FD3zAuVdmikXyf,upi,972600,2918,525,captured,2025-06-19T13:49:47,setl_1jpkSgpmNN3NZH
pay_Iz2GBipBJ2xYbi,order_G0JBtJTgOAs7cD,netbanking,10200,173,31,captured,2025-06-19T16:03:58,setl_1jpkSgpmNN3NZH
pay_RIoc2iffB3TXYa,order_YX0b1ABWnXnSvp,upi,56200,169,30,captured,2025-06-19T21:14:46,setl_1jpkSgpmNN3NZH
pay_swDC51ALsjnMeY,order_6VZIaM7J8WbwrJ,card,556300,11126,2003,captured,2025-06-19T12:04:10,setl_1jpkSgpmNN3NZH
pay_5UcEACsUGlVIwG,order_W90EH9AVIDpBMv,upi,16300,49,9,captured,2025-06-19T11:43:05,setl_1jpkSgpmNN3NZH
pay_9Gni7md4nvPZhh,order_MJhcBs4McZhGuD,wallet,154200,3084,555,captured,2025-06-19T22:28:43,setl_1jpkSgpmNN3NZH
pay_QhI0joDYrfvT4n,order_IaYpQKhbSzl5xv,upi,186000,558,100,captured,2025-06-19T22:27:45,setl_1jpkSgpmNN3NZH
pay_pOiOwgDMzmKlD8,order_kjTkeOeIUWtwaI,card,14913,298,54,captured,2025-06-20T20:05:22,setl_D4tLAimhY1OQvM
pay_m94Iq2DuFN6vBZ,order_KBelv7I0F6NTaV,upi,24000,72,13,captured,2025-06-20T11:53:46,setl_D4tLAimhY1OQvM
pay_lfOOcUZEV3k53u,order_KBelv7I0F6NTaV,upi,24000,72,13,failed,2025-06-20T16:22:03,
pay_FnSIlnXgF45LqI,order_F4V0TuvC5b0tcs,card,8800,176,32,captured,2025-06-20T15:20:23,setl_D4tLAimhY1OQvM
pay_Xb5EmQ2FnnYCJV,order_F4V0TuvC5b0tcs,upi,8800,26,5,failed,2025-06-20T18:10:23,
pay_btk1jZ3avDK1cL,order_1oIaRVxnbfOv4T,netbanking,47900,814,147,captured,2025-06-20T10:50:26,setl_D4tLAimhY1OQvM
pay_ZFikViJNcPC5PH,order_gqImtad8qok5oR,card,279440,5589,1006,captured,2025-06-20T13:04:32,setl_D4tLAimhY1OQvM
pay_PSIf6hcb3gYCzv,order_bluAiRbjrcq17N,upi,1578900,4737,853,captured,2025-06-20T13:47:13,setl_D4tLAimhY1OQvM
pay_mQ8LCa8y0wSOO4,order_SuZJijff2RvLcM,upi,177800,533,96,captured,2025-06-20T12:16:30,setl_D4tLAimhY1OQvM
pay_PgGp4Az3OcfqM4,order_UmK0LpTjm7Dxiz,card,1566200,31324,5638,captured,2025-06-20T13:09:04,setl_D4tLAimhY1OQvM
pay_kcEFD8OcFQNwQr,order_InZPHIss0gvdC8,upi,104400,313,56,captured,2025-06-20T20:54:52,setl_D4tLAimhY1OQvM
pay_Grpx0pXlcAbLc7,order_TVc7mTRdI4xeP7,netbanking,67700,1151,207,captured,2025-06-21T15:21:53,setl_Nu1pnrC96XiS4a
pay_4fKyP9nYv2lrU2,order_pfX42iXwn2oZW6,upi,677700,2033,366,captured,2025-06-21T22:54:41,setl_Nu1pnrC96XiS4a
pay_HBGC0jhJPN3mN9,order_zcMSA5w9OjLSoF,upi,550700,1652,297,captured,2025-06-21T22:58:32,setl_Nu1pnrC96XiS4a
pay_fWUKhhNYNzFIcU,order_n9dHSmihmbR8I0,card,18300,366,66,captured,2025-06-21T11:49:43,setl_Nu1pnrC96XiS4a
pay_iWXVGNFK4IqE4W,order_fTdBOOaZmH6s1S,card,11600,232,42,captured,2025-06-21T16:34:24,setl_Nu1pnrC96XiS4a
pay_wLAGIjg6BKSRzk,order_QqgtsLmRMUMtxL,upi,352981,1059,191,captured,2025-06-21T12:10:25,setl_Nu1pnrC96XiS4a
pay_t0APy2PKUybKZW,order_uyvjliNjFsX63c,upi,158452,475,86,captured,2025-06-21T18:19:19,setl_Nu1pnrC96XiS4a
pay_CcMxe5THX9g8ST,order_y58axqbVfhx0VY,upi,615073,1845,332,captured,2025-06-21T11:54:08,setl_Nu1pnrC96XiS4a
pay_TzNn3XbZn6qyg8,order_UQ6GsGqkXEjFga,upi,867500,2603,469,captured,2025-06-21T21:55:28,setl_Nu1pnrC96XiS4a
pay_m9mt2GTVZMKjTI,order_ZFuinw9nRrBwHc,upi,555500,1667,300,captured,2025-06-21T13:47:01,setl_Nu1pnrC96XiS4a
pay_RRQjZAOhKKN3gG,order_qnI3PwqXAYpq7x,upi,453300,1360,245,captured,2025-06-21T13:45:05,setl_Nu1pnrC96XiS4a
pay_B3xSmWLE6Glw96,order_ZYdmjWgDFjJiXk,card,70700,1414,255,captured,2025-06-21T18:59:06,setl_Nu1pnrC96XiS4a
pay_QPk63NH0ypcJEz,order_iRllGWVgkCtOFJ,card,289200,5784,1041,captured,2025-06-21T20:14:35,setl_Nu1pnrC96XiS4a
pay_B03Lb293TIVSCD,order_iRllGWVgkCtOFJ,upi,289200,868,156,failed,2025-06-21T15:41:32,
pay_kZRchOGOAechV9,order_YUQv29vYOEUM9T,upi,2676692,8030,1445,refunded,2025-06-22T22:37:28,
pay_jVKPyWb8DJOMkN,order_PDjemMJz0apAKK,upi,464000,1392,251,captured,2025-06-22T22:31:32,setl_BSbaZYgI6qQ34M
pay_lBDdZ5ptisxx2y,order_F7nMwMVjLSasTW,upi,243000,729,131,captured,2025-06-22T17:38:34,setl_BSbaZYgI6qQ34M
pay_zGgADP7TTiPTFd,order_BNwDyDzH0HnU7g,card,48900,978,176,captured,2025-06-22T10:10:23,setl_BSbaZYgI6qQ34M
pay_pgElVVyGizg2kC,order_3ZaFSRbMwhzMd0,upi,802400,2407,433,captured,2025-06-22T22:32:55,setl_BSbaZYgI6qQ34M
pay_2v0mMdUzC843rC,order_WEPxJYasXr3XjI,card,14700,294,53,captured,2025-06-22T21:57:18,setl_BSbaZYgI6qQ34M
pay_UwvlqxMr0RDIbr,order_kZYgqxx240j67p,upi,531800,1595,287,captured,2025-06-23T17:39:55,setl_50xLBJWxlxTGaL
pay_dnsvVJ8hLOVTS9,order_7fzH6rmXnBEyl8,netbanking,2517417,42796,7703,captured,2025-06-23T19:48:52,setl_50xLBJWxlxTGaL
pay_kO15vWHMFvTjlk,order_YRVxFmIPpLQJAh,upi,50900,153,28,captured,2025-06-23T18:46:07,setl_50xLBJWxlxTGaL
pay_Eji6O2UTSQlkxC,order_N9oSSHU6TEfS5x,upi,76300,229,41,captured,2025-06-23T09:58:17,setl_50xLBJWxlxTGaL
pay_CehznnlaKaNRpO,order_ArDbYXv3d5WwZ2,upi,1134200,3403,613,captured,2025-06-23T12:11:12,setl_50xLBJWxlxTGaL
pay_d6OHOMLXe5ujRO,order_L2uM59LiZ4n5m2,netbanking,46431,789,142,captured,2025-06-23T18:34:35,setl_50xLBJWxlxTGaL
pay_S90RWqcNgJHxIk,order_4xZqQiaB8oS75t,upi,220900,663,119,captured,2025-06-23T21:10:42,setl_50xLBJWxlxTGaL
pay_rJN68I4FWYIl7Y,order_0VdHc6uyvo3mCf,upi,1310300,3931,708,captured,2025-06-23T13:28:10,setl_50xLBJWxlxTGaL
pay_CpQ9JMGYiWXXm9,order_3Cti7bavDr2uEz,upi,321791,965,174,captured,2025-06-23T20:45:51,setl_50xLBJWxlxTGaL
pay_WBn2ykMRObbjDZ,order_klCBqTYB510M5A,card,22000,440,79,captured,2025-06-23T22:07:46,setl_50xLBJWxlxTGaL
pay_VwlJUJYR6Q3uBM,order_b9jwmlbWvhlouA,netbanking,97800,1663,299,captured,2025-06-23T16:40:44,setl_50xLBJWxlxTGaL
pay_RiPskhAhpko0e0,order_moi7FxoHBHH6ue,upi,143200,430,77,captured,2025-06-24T19:48:41,setl_pvRHq7tiUmlCkj
pay_jrCfgrXPFi0saZ,order_BANAXfGYu6cm30,upi,100200,301,54,captured,2025-06-24T16:52:21,setl_pvRHq7tiUmlCkj
pay_qcP447X6OAktcP,order_OXaNKJwApGtN3l,upi,16310,49,9,captured,2025-06-24T20:06:50,setl_pvRHq7tiUmlCkj
pay_5G9nEHGPNUiTZP,order_EI8YOjSBF6PpuG,card,128900,2578,464,captured,2025-06-24T21:49:39,setl_pvRHq7tiUmlCkj
pay_xu6t4yW5WWZx37,order_EI8YOjSBF6PpuG,netbanking,128900,2191,394,failed,2025-06-24T16:38:45,
pay_HjPPofYwdrpJ65,order_UhSP1vfhgAOWnT,card,21135,423,76,captured,2025-06-24T15:10:02,setl_pvRHq7tiUmlCkj
pay_Q2krLDulubqTkW,order_hXd60GSjPT4BfV,upi,42400,127,23,captured,2025-06-24T08:22:43,setl_pvRHq7tiUmlCkj
pay_2ErTvJurzlR0uw,order_wuzZbzPHM5VCP7,upi,1630200,4891,880,captured,2025-06-24T18:29:03,setl_pvRHq7tiUmlCkj
pay_sZ4OE4lfRYFYrb,order_cbXUFoxpZ3BB9b,upi,388500,1166,210,captured,2025-06-24T21:02:54,setl_pvRHq7tiUmlCkj
pay_ql5MTqSGEKAhOI,order_1Ek20sRulqIMp8,upi,51900,156,28,captured,2025-06-24T18:27:08,setl_pvRHq7tiUmlCkj
pay_QLDsJIpqZI6LMx,order_7FH808UC4A6hTj,netbanking,23300,396,71,captured,2025-06-24T18:12:53,setl_pvRHq7tiUmlCkj
pay_qgIuvycyT597rA,order_mGNdllxIejxMiQ,card,144700,2894,521,captured,2025-06-25T15:16:21,setl_nlvFRTtSJmctDW
pay_nOZUReGAPt6Jsd,order_HLq8lCu0AiqE46,card,586800,11736,2112,captured,2025-06-25T12:13:59,setl_nlvFRTtSJmctDW
pay_iV14Yb41Lz8eM1,order_wxEPQ75eJV9Vc4,upi,174800,524,94,captured,2025-06-25T22:13:24,setl_nlvFRTtSJmctDW
pay_JwLGsA0BRMx50c,order_mLRP5F6mHit2QT,card,17900,358,64,captured,2025-06-25T19:07:31,setl_nlvFRTtSJmctDW
pay_bsTH6gAdwXG3bl,order_uYVL7joObiNszI,netbanking,1460117,24822,4468,captured,2025-06-25T10:05:22,setl_nlvFRTtSJmctDW
pay_iFk0q4ijADC3fO,order_kywvtpHvVCi6Jd,upi,145200,436,78,captured,2025-06-25T19:29:03,setl_nlvFRTtSJmctDW
pay_JJqkJEL9CvNf6S,order_XiR7R3HZa7OuDP,upi,11800,35,6,captured,2025-06-25T18:51:59,setl_nlvFRTtSJmctDW
pay_670TtMTikYB2Wq,order_3MudktNw539F79,upi,-868099,-2604,-469,captured,2025-06-25T14:45:08,setl_nlvFRTtSJmctDW
pay_y0kNaonIbBgcQ4,order_TXK8ESc4UK9Jg6,netbanking,992300,16869,3036,captured,2025-06-25T10:46:48,setl_nlvFRTtSJmctDW
pay_NqtpcdRTMUIfqM,order_zrFARiCgwDpt6L,card,652500,13050,2349,captured,2025-06-25T16:05:40,setl_nlvFRTtSJmctDW
pay_vYMklgpnncpFzj,order_3vr6hHi4LBDkaK,card,1328000,26560,4781,captured,2025-06-26T18:13:28,setl_FSUSiBrVDTHkay
pay_zBPVSjU1xN6379,order_o1SjIM2yBI9MZ7,upi,418100,1254,226,captured,2025-06-26T15:54:47,setl_FSUSiBrVDTHkay
pay_9iskkiYyXFfU7G,order_61hMuvbmWmWYCK,netbanking,223400,3798,684,captured,2025-06-26T18:33:34,setl_FSUSiBrVDTHkay
pay_NGAR1Y35lBllUO,order_VDBn9WdwcyVrDr,upi,882200,2647,476,captured,2025-06-26T16:26:54,setl_FSUSiBrVDTHkay
pay_6lepsqiiiPx4ia,order_LNcctbz21ZvhnI,upi,226396,679,122,captured,2025-06-26T08:49:19,setl_FSUSiBrVDTHkay
pay_hufiDK19epWoB3,order_o3HjbLOTKOsyao,upi,13476,40,7,captured,2025-06-26T16:34:54,setl_FSUSiBrVDTHkay
pay_8cGfyF0rCAqkJx,order_kDu5iyDNi3yWr2,upi,45100,135,24,captured,2025-06-26T17:24:20,setl_FSUSiBrVDTHkay
pay_PiLFlu2inoEbJV,order_dTuX7x4kjWrCKB,card,22600,452,81,captured,2025-06-26T12:06:00,setl_FSUSiBrVDTHkay
pay_9QcELD3pmApNxJ,order_ICge3S5VLVT00a,upi,208900,627,113,captured,2025-06-26T19:58:01,setl_FSUSiBrVDTHkay
pay_eGd82ccUHF6Qtc,order_JWF1joZWL0kbBz,upi,149700,449,81,captured,2025-06-26T21:19:16,setl_FSUSiBrVDTHkay
pay_QXORNigCGOmFTY,order_SJcsGKI1JNLyel,upi,2710000,8130,1463,captured,2025-06-26T19:27:10,setl_FSUSiBrVDTHkay
pay_Fr7BpEgGgWg4fU,order_X0YRRCWVirYZmT,upi,1163900,3492,629,captured,2025-06-27T20:30:48,setl_6GfMbyomxhPKty
pay_gMUO0Ij9T91k5m,order_kfHaki5taX4eVs,card,24577,492,89,captured,2025-06-27T10:08:29,setl_6GfMbyomxhPKty
pay_VTXCpKwV0cWy4c,order_HFPfyNcwsPyz1l,card,844000,16880,3038,captured,2025-06-27T12:23:35,setl_6GfMbyomxhPKty
pay_1Tot7NhN8zuYZ0,order_cohsmkzO9wBRPn,card,838800,16776,3020,captured,2025-06-27T07:26:21,setl_6GfMbyomxhPKty
pay_OoNZYGoIp6DnE8,order_EpIiIrVKU7Xz8I,upi,74600,224,40,captured,2025-06-27T19:35:45,setl_6GfMbyomxhPKty
pay_yYcGRpe89FrrnX,order_tyQkwWuUfo3NJ9,wallet,65300,1306,235,captured,2025-06-27T08:42:40,setl_6GfMbyomxhPKty
pay_ATcHCO9dlVlB5A,order_GW9eImoFX73QMO,card,92400,1848,333,captured,2025-06-27T13:28:21,setl_6GfMbyomxhPKty
pay_Jv8KLuhndrUiVW,order_wetNdH2ubhAAPI,card,1648400,32968,5934,captured,2025-06-27T17:16:38,setl_6GfMbyomxhPKty
pay_n7tRtBlV5nB4rg,order_5oQSk3wHQJCoxL,card,212500,4250,765,captured,2025-06-27T19:19:57,setl_6GfMbyomxhPKty
pay_KMZNIEt2aDTLji,order_DbASrwLljbXi6W,upi,846500,2540,457,captured,2025-06-27T17:19:52,setl_6GfMbyomxhPKty
pay_eQUMEOgd4mnULU,order_mxJ08BDqVsjCvL,upi,91888,276,50,captured,2025-06-27T22:54:52,setl_6GfMbyomxhPKty
pay_7UQIT4KCDAQKN7,order_fgl3zI8VmO3Qpj,upi,351700,1055,190,captured,2025-06-27T21:32:50,setl_6GfMbyomxhPKty
pay_EUUOf9bISKJTVj,order_GuUZjRblBmOMrj,card,574000,11480,2066,captured,2025-06-27T11:45:48,setl_6GfMbyomxhPKty
pay_i4XAHXyrHeKDk7,order_BSYzMvRJ81ephE,upi,203200,610,110,captured,2025-06-28T14:09:51,setl_CfKBXkefjeU4aB
pay_J39wZEAF3M4Ll7,order_KIRH9BEcEGjdx2,upi,9200,28,5,captured,2025-06-28T09:25:27,setl_CfKBXkefjeU4aB
pay_eNP4hr2PsTMwLh,order_0f1Azq9e8rCFNw,upi,726300,2179,392,captured,2025-06-28T20:48:28,setl_CfKBXkefjeU4aB
pay_qyja2qRlhK8fMx,order_1v6uEvPm45pfyJ,upi,2716600,8150,1467,captured,2025-06-28T09:43:22,setl_CfKBXkefjeU4aB
pay_TJ4txrJTiwn2hw,order_HCeSfVEcpRmIcK,card,44600,892,161,captured,2025-06-28T09:30:56,setl_CfKBXkefjeU4aB
pay_7OhcNOPzhij2nY,order_Bj2Er2dLQOwCp0,upi,45800,137,25,captured,2025-06-28T22:38:53,setl_CfKBXkefjeU4aB
pay_kNVPfUZ91VEDTI,order_9CRTR1TVii3SzM,upi,16000,48,9,captured,2025-06-28T18:25:18,setl_CfKBXkefjeU4aB
pay_i837wjBVFtYSLT,order_Kf49U0IAzX1Re2,netbanking,1960200,33323,5998,captured,2025-06-28T09:35:04,setl_CfKBXkefjeU4aB
pay_0YGWB9QbGCOLgk,order_WpEE0sT2cjNJAb,card,232200,4644,836,captured,2025-06-28T12:24:51,setl_CfKBXkefjeU4aB
pay_SIz8g6QnRN4H3h,order_rJlyWOKSzLlfN3,upi,114200,343,62,captured,2025-06-28T18:00:32,setl_CfKBXkefjeU4aB
pay_7sov1t0etATSFK,order_w6DkVRwNksO3BS,upi,76912,231,42,captured,2025-06-28T15:53:45,setl_CfKBXkefjeU4aB
pay_Rg9p7E1MvUdmny,order_7hBMUwBc51ymfm,upi,43291,130,23,captured,2025-06-28T16:24:10,setl_CfKBXkefjeU4aB
pay_WHYJqKsKBU5WR0,order_7hBMUwBc51ymfm,upi,43291,130,23,failed,2025-06-28T08:41:02,
pay_5MJJa2yvsoJFw1,order_VXtfdQbmmj4msh,upi,1558000,4674,841,captured,2025-06-28T12:03:20,setl_CfKBXkefjeU4aB
pay_AHmyQmU3Q7X2qx,order_uIPqr35AcjS5if,wallet,14709,294,53,captured,2025-06-28T11:56:59,setl_CfKBXkefjeU4aB
pay_qKFjew0jzJLq0U,order_Thpyoedww5nxoM,wallet,595000,11900,2142,captured,2025-06-28T19:58:48,setl_CfKBXkefjeU4aB
pay_Toh4us6Qu7qBwl,order_nUC3AsRscMqiRd,upi,17400,52,9,captured,2025-06-29T15:30:42,setl_DNuuVtS7W3FATE
pay_R9dL7uesFdmGFb,order_2qnX94N4GGPmSI,upi,12300,37,7,captured,2025-06-29T21:38:27,setl_DNuuVtS7W3FATE
pay_llo1LYcOnJ2jDM,order_dxvwURpTITCCrG,upi,2442100,7326,1319,captured,2025-06-29T12:52:55,setl_DNuuVtS7W3FATE
pay_FSvgfKZXUMyGyQ,order_dxvwURpTITCCrG,upi,2442100,7326,1319,captured,2025-06-29T13:14:55,setl_DNuuVtS7W3FATE
