record_type,record_id,expected_disposition,counterparty_ids,scenario_tag,expected_discrepancy_paise,notes
payment,pay_a32DU64RqShKto,payment_applied,order_vzpGtsEHMRQJ1S,order_paid_clean,0,
payment,pay_9mvMr4b7guKQxc,payment_applied,order_NLo7ckX1VUzhch,order_paid_clean,0,
payment,pay_rn8sOyKqDUa63g,payment_applied,order_J9PmFQvmI9dREG,order_paid_clean,0,
payment,pay_3HCIR5yz4cskWO,payment_applied,order_G22adoTxa1guBe,order_paid_clean,0,
payment,pay_bpniRXVNv1LKXl,payment_applied,order_1PP5rwKTXaSJlZ,order_paid_clean,0,
payment,pay_HLGTSX5m8mnBfD,payment_applied,order_D92B30P8ZCP5P5,order_paid_clean,0,
payment,pay_veGkKKcFeY9LW9,payment_applied,order_wdjwj5uggWcC7p,order_paid_clean,0,
payment,pay_zIYAcUiB8trcb0,payment_applied,order_ULYeQL99HIgxE8,order_paid_clean,0,
payment,pay_ZWF6ZJbcEHd1vq,payment_applied,order_GmL1gvOKoRrJz9,order_paid_clean,0,
payment,pay_e8PRULoOpBg0A1,payment_applied,order_aZ4pfcBIoIKe7a,order_paid_clean,0,
payment,pay_Xfr1KT8TJ72dEG,payment_applied,order_zA05bOczPj83h1,order_paid_clean,0,
payment,pay_Czcqnfx9kukPtf,payment_applied,order_aZM21e1kAy4Pe2,order_paid_clean,0,
payment,pay_dbGNTK34MozWTn,exception_amount_mismatch,order_uZx2J17j8StHiL,amount_mismatch,0,captured amount differs from order amount
payment,pay_WvqeXi427HCQem,payment_applied,order_nS2fltIsKqYjKN,order_paid_clean,0,
payment,pay_cgDlbyB39BBhhk,payment_applied,order_24ZcSWkFddOsN2,order_paid_clean,0,
payment,pay_8xoEclzIhN0zIS,payment_applied,order_5xwShLhjp7CKFU,order_paid_clean,0,
payment,pay_jHUDbWl3Ntk44D,payment_applied,order_BkWBARFu5b3UKS,order_paid_clean,0,
payment,pay_j2m8RdJVqYgzGY,payment_applied,order_EOvRw21hX7BowT,order_paid_clean,0,
payment,pay_8ATw6dptK3QJ44,payment_applied,order_4kb7nVYva7Xd95,order_paid_clean,0,
payment,pay_92KIXCCdu4vbxI,payment_failed,order_4kb7nVYva7Xd95,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_0g4J2NaB0LA4sX,payment_applied,order_S0XcyTLh6vIhEV,order_paid_clean,0,
payment,pay_MPOl9U7CLYzeM9,payment_applied,order_0GKbP3xUcRbDvm,order_paid_clean,0,
payment,pay_tt8wKNzsRko02S,payment_applied,order_Q2f3YKxTsjsBeO,order_paid_clean,0,
payment,pay_VaKv2sIPfPyt7c,payment_applied,order_g6CG6waDoc7zf2,order_paid_clean,0,
payment,pay_dNtW7lEN9JaI19,payment_applied,order_xvbFgnRxutHfYq,order_paid_clean,0,
payment,pay_Z9FAMga2PP8Q8K,payment_applied,order_wBNANl7oKu3kgP,order_paid_clean,0,
payment,pay_2DwyLTCYQCHGWL,payment_applied,order_6SoxgFvGB4iARj,order_paid_clean,0,
payment,pay_mGQtVVEMxCZZdn,payment_applied,order_WheynXmRRdAqw5,order_paid_clean,0,
payment,pay_SoMcnD1wR9tvlb,payment_applied,order_0GKpKhrb9SbmOB,order_paid_clean,0,
payment,pay_D8ZgLprjIncCZ8,payment_applied,order_mnOY9AS2zolu78,order_paid_clean,0,
payment,pay_AHKaS39zg7zr8E,payment_applied,order_YS2qDp23UMoijS,order_paid_clean,0,
payment,pay_fmrvYrEbvVw51Q,payment_applied,order_TALYhNDvrzJRar,order_paid_clean,0,
payment,pay_uEC637DWrvMKLR,payment_applied,order_0TU4S9ZyMKEHcS,order_paid_clean,0,
payment,pay_h4IvqAfnsu7wXw,payment_applied,order_q6OAaUmA2meADC,order_paid_clean,0,
payment,pay_QJ0mN0TnH38xEt,payment_applied,order_4nR5koVWuJP6e6,order_paid_clean,0,
payment,pay_cWdobW6LDttAS2,payment_applied,order_wT08h5owUCoryJ,order_paid_clean,0,
payment,pay_zhKHumypQnqPU5,payment_applied,order_mzm1hNtvxYze2E,order_paid_clean,0,
payment,pay_Cm8uAeLvk9SED8,payment_applied,order_hGiK89Z0xbiynT,order_paid_clean,0,
payment,pay_e9w1GRiRX2aVbA,payment_applied,order_H3rOvQO192aPPU,order_paid_clean,0,
payment,pay_QwqGm2loJnyhFS,payment_failed,order_H3rOvQO192aPPU,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_Saeh9AC49CTP88,payment_applied,order_DpowieBYGY9wCZ,order_paid_clean,0,
payment,pay_atKbE34sHFJ28f,payment_applied,order_UwmRkkfUDgKdVu,order_paid_clean,0,
payment,pay_YxBdsDrIdmULls,payment_applied,order_b4g7tKFvmAzvRO,order_paid_clean,0,
payment,pay_12iBCaNOldNSbU,payment_applied,order_BjZ3m7njvogPva,order_paid_clean,0,
payment,pay_q7nKotjxSpDATE,payment_applied,order_7GObkdyQaSH2Jr,order_paid_clean,0,
payment,pay_omlmpAqtBBpn2H,payment_failed,order_7GObkdyQaSH2Jr,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_ZPgFgnAiZ6bfFC,payment_applied,order_hp1vjCbd5yz9jQ,order_paid_clean,0,
payment,pay_TcGywSPeYNiUMK,payment_applied,order_KzeeqBC7MMLBgE,order_paid_clean,0,
payment,pay_JtZXLJpY6GflU3,payment_applied,order_YLv1XlDiDMO4hr,order_paid_clean,0,
payment,pay_3euu41dPmw9XOo,payment_applied,order_5dCSBsKG0s42K6,order_paid_clean,0,
payment,pay_wEbc7TsaSbbgWI,payment_applied,order_nxnv41Q5t4l0vB,order_paid_clean,0,
payment,pay_hVspxDMjTP9mk7,payment_applied,order_dnmrhAb2CVl3Fh,order_paid_clean,0,
payment,pay_Pt63Uahk09H3Yo,payment_failed,order_dnmrhAb2CVl3Fh,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_rqRTcyIx075SDc,payment_applied,order_bfLKv2nDDXvLdy,order_paid_clean,0,
payment,pay_HzU8GTQwfcn11a,payment_applied,order_yFcfQGnjo3wrtX,order_paid_clean,0,
payment,pay_fRtSjS4I1O0TUN,payment_applied,order_MOs1z4wf0IQSi3,order_paid_clean,0,
payment,pay_HMtSegZENhjlgi,payment_applied,order_kAnVhyErzPOOlO,order_paid_clean,0,
payment,pay_eq5bNvl53mKU0t,payment_applied,order_TIo3qzFsevTHJt,order_paid_clean,0,
payment,pay_WuwoY2VcnhwQcf,payment_applied,order_HLi6lyRJyjTmlj,order_paid_clean,0,
payment,pay_sMoioly8rKAhzK,payment_applied,order_vNtNGoHV72lyvr,order_paid_clean,0,
payment,pay_7E5PxA9yxurK6U,payment_applied,order_xxM4AOaHfUCpsK,order_paid_clean,0,
payment,pay_YX4wR3qsjvHMPX,payment_applied,order_cf8qu09hBbbyDB,order_paid_clean,0,
payment,pay_jVip2nuB606SNy,payment_applied,order_b8bTOqdchj7dNl,order_paid_clean,0,
payment,pay_8TWTGzwJyH3ELO,payment_applied,order_GJm5ALqAjYKrJJ,order_paid_clean,0,
payment,pay_u2KW9l43IUDvYO,payment_applied,order_tDOTYkReHsebqN,order_paid_clean,0,
payment,pay_pQbojebfCUqqzj,payment_applied,order_Xz74tLHFtt7V0X,order_paid_clean,0,
payment,pay_SWTXhXjqPXEnRg,payment_applied,order_9BIwRYzdcnm5xL,order_paid_clean,0,
payment,pay_djUqtSfXxKG39j,payment_applied,order_24l7Ty2bNqFPHn,order_paid_clean,0,
payment,pay_DaVdxQn0ywVzei,payment_applied,order_hrbR8r9IiOGAeN,order_paid_clean,0,
payment,pay_QNbEnmBFCoIqRV,payment_applied,order_qlHUCIgS90yuLu,order_paid_clean,0,
payment,pay_QcjZLZUEHXUUWu,payment_applied,order_TGS9VaF66zTF3q,order_paid_clean,0,
payment,pay_ENYKox8uHruki8,payment_applied,order_6Srbs5aBRFvwva,order_paid_clean,0,
payment,pay_99zjg57WnFhnku,payment_applied,order_EMHMVNGBTMN5Ib,order_paid_clean,0,
payment,pay_If88PuZ1QuO7Ab,payment_applied,order_5Xhd5BBvU35b0G,order_paid_clean,0,
payment,pay_xSEv2IXONHWx1c,payment_applied,order_Nz8kMRegOBSXJg,order_paid_clean,0,
payment,pay_CGSwBEAf5Zy3x5,exception_amount_mismatch,order_bcZMrxudjfI404,amount_mismatch,0,captured amount differs from order amount
payment,pay_p9IIcakOZBsM9q,payment_applied,order_xeGErevTSUdfhF,order_paid_clean,0,
payment,pay_25BSbng903e1i9,payment_applied,order_GVaPuHbbxZBNBl,order_paid_clean,0,
payment,pay_ftuaiUwYMKXe9X,payment_applied,order_1gGmDbRVanKRZg,order_paid_clean,0,
payment,pay_lQK9fnkXjaxTV9,payment_applied,order_ERphajuib2LqB8,order_paid_clean,0,
payment,pay_SeuTF9Cs7vvv6f,payment_applied,order_113RCNOBJFAk6K,order_paid_clean,0,
payment,pay_uYHHx8q9NMYBkx,payment_applied,order_NB47lvAAn5AB7s,order_paid_clean,0,
payment,pay_avPGqfZAwRjSe7,payment_applied,order_6TjKWTo9X0pVfa,order_paid_clean,0,
payment,pay_YaZpXYXSsh6dhu,payment_applied,order_b4VG5wIKotYZGF,order_paid_clean,0,
payment,pay_J8NVR5aJOdwU1S,payment_refunded,order_c9yZzukV3gbbua,order_refunded,0,
payment,pay_nJa50R0xKn7FxX,payment_applied,order_JTl5F788ixsTQn,order_paid_clean,0,
payment,pay_pWZyYVVQX7TMow,payment_applied,order_MkTEyViPD1vb9D,order_paid_clean,0,
payment,pay_LwqaMAae5k3tGM,payment_applied,order_DMUCa94JGPoeC4,order_paid_clean,0,
payment,pay_jceI5L9bzNg3TM,payment_applied,order_BiwmoND3sWMsvm,order_paid_clean,0,
payment,pay_KFTnlbaj8erEK1,payment_failed,order_BiwmoND3sWMsvm,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_Go4NQUXVXZWvI3,payment_applied,order_dy0yFBMRam9ueS,order_paid_clean,0,
payment,pay_OqvVHF1DcRktOd,payment_applied,order_YRQQ4eXXnkToEk,order_paid_clean,0,
payment,pay_eBKJgjw23G0RJh,payment_applied,order_PIkYFHKN8nTfNn,order_paid_clean,0,
payment,pay_DGjGEyvfOZ3au7,payment_applied,order_qEUiSXB63fbRab,order_paid_clean,0,
payment,pay_e4TqJ7Bq5bNbCY,payment_applied,order_UwdFBoZ4aUCb4i,order_paid_clean,0,
payment,pay_I62v7bxq5QK1c6,payment_applied,order_r7CHULrApE9p8Q,order_paid_clean,0,
payment,pay_7jzWaRRDTuKHMi,payment_applied,order_LmHA9ii3X0pSpw,order_paid_clean,0,
payment,pay_BGFPqaEyPfNJ8e,payment_applied,order_ZV9BC0GDYIWPpT,order_paid_clean,0,
payment,pay_rpiMqBWU5UIiWp,payment_applied,order_9PODkb5UPXH3aP,order_paid_clean,0,
payment,pay_usCyjqEtdEDwtd,payment_applied,order_ZVcNYuYKqcD1LQ,order_paid_clean,0,
payment,pay_mdIoJiaoxmqixv,payment_applied,order_oFcoXCCqIejyEy,order_paid_clean,0,
payment,pay_fTubgMJ0u6QqrE,payment_applied,order_hE6fjuZgFl5obQ,order_paid_clean,0,
payment,pay_2GireJ3FyAGfYP,payment_applied,order_fHxPDcn0Dy0JGK,order_paid_clean,0,
payment,pay_jhDM4mYGxkDzuh,payment_applied,order_YlVNVOIYgFc5Y2,order_paid_clean,0,
payment,pay_QosEpzgzaCF9Re,payment_applied,order_fyX6X0T8CzYHPo,order_paid_clean,0,
payment,pay_Yuair9tk2owftG,payment_applied,order_Y6fET16o9QeEsH,order_paid_clean,0,
payment,pay_zNUDyoarOcRTzQ,payment_failed,order_Y6fET16o9QeEsH,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_5qkoIfm9DBHsBi,payment_applied,order_XAjWXIXnKTz2Os,order_paid_clean,0,
payment,pay_QGtCSwH3NzpjWQ,payment_applied,order_qf1t68WsxsKpIn,order_paid_clean,0,
payment,pay_iyNxlhJOZjWTRL,payment_applied,order_82LQ35Kh3Gk1SJ,order_paid_clean,0,
payment,pay_ylaN1vWLRpPjMb,payment_applied,order_zjNFSnRGzCxIxA,order_paid_clean,0,
payment,pay_7Ca1Dhzf4g0JYd,payment_applied,order_VdwuOA5E4SiRgU,order_paid_clean,0,
payment,pay_pVb83Sm67SnvvA,payment_refunded,order_gsKq4MqypbNkuz,order_refunded,0,
payment,pay_4ZEg4pbZNIWZ5i,payment_applied,order_f2Pu9FBW5MPVQG,order_paid_clean,0,
payment,pay_82ZIreJZRJhhb7,payment_applied,order_dL0wRC1I3rddx3,order_paid_clean,0,
payment,pay_9G8yr1rRhwJEbh,payment_applied,order_AjEBYxyIUk6nwW,order_paid_clean,0,
payment,pay_B45kZ4BIyaTKOX,payment_applied,order_VORE7OvTnFCAYa,order_paid_clean,0,
payment,pay_RTx31LGjS3tj6s,payment_applied,order_SpE9lIdEcOn82v,order_paid_clean,0,
payment,pay_jCB2bodk5lfY9f,payment_applied,order_M5vTAokU4NZdzX,order_paid_clean,0,
payment,pay_118yAZvGzHjxyX,payment_failed,order_M5vTAokU4NZdzX,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_0coifTurzhBnOp,payment_applied,order_WrWbvk7ha8XOG5,order_paid_clean,0,
payment,pay_SSMzyOvjwCepzE,payment_applied,order_yxlF9H0h82pblC,order_paid_clean,0,
payment,pay_GmFuYX6fxG5pJW,payment_applied,order_pJiMDwi0D05Ad8,order_paid_clean,0,
payment,pay_lQsJFPU46QDkQ1,payment_applied,order_pgTrwkXRd9ESuf,order_paid_clean,0,
payment,pay_VHHVi701S6LbN5,payment_failed,order_pgTrwkXRd9ESuf,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_0uu0lNg7TnJKNA,payment_applied,order_CcXFKT58TWB0ub,order_paid_clean,0,
payment,pay_7lvRORiZBWM798,payment_applied,order_Lcg4sxMKhQ5UEe,order_paid_clean,0,
payment,pay_ln4wumGNnVMPrQ,payment_refunded,order_DomKBud7kcdfTx,order_refunded,0,
payment,pay_ypQO8bjsFktst5,payment_applied,order_Nngh3ceffLHFYc,order_paid_clean,0,
payment,pay_GAJgeC1zeK21no,payment_applied,order_GDOBO41yeh1bvK,order_paid_clean,0,
payment,pay_octBdNIN7nPBjO,payment_applied,order_IGA0n7vF7KRqDB,order_paid_clean,0,
payment,pay_ziYGwhfYuLv9Ho,payment_applied,order_lR6auIXwwXMXz4,order_paid_clean,0,
payment,pay_xItMNE6ji9QlKv,payment_applied,order_q7mHkUDEsAbOWx,order_paid_clean,0,
payment,pay_S5z7a0vRIY2GAM,payment_failed,order_q7mHkUDEsAbOWx,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_P3tEWriby4yHXi,payment_applied,order_UFpPC0swynNVhO,order_paid_clean,0,
payment,pay_rECADoo9BNElKR,payment_applied,order_zzPorgOV6lB6sT,order_paid_clean,0,
payment,pay_Pmz25xj9FlYXYY,payment_applied,order_YFXlTJUc6dM7Cf,order_paid_clean,0,
payment,pay_5FImniqZQT1qph,payment_applied,order_H5xH8yMMbndExs,order_paid_clean,0,
payment,pay_OFb84dHnKSTVZj,payment_applied,order_ILsHEogHVK3tsS,order_paid_clean,0,
payment,pay_rqSevFsudqtXx1,payment_applied,order_ojKbDzpBrZikTn,order_paid_clean,0,
payment,pay_Pf0QgTe6TnXFP0,exception_amount_mismatch,order_V3jbuyvaude39U,amount_mismatch,0,captured amount differs from order amount
payment,pay_1NBAsNc5fimJjv,payment_applied,order_ug707g6lUZliMY,order_paid_clean,0,
payment,pay_YcJLqnJbM3wTsk,payment_applied,order_kY0yMCMvbB3Y1m,order_paid_clean,0,
payment,pay_4H7y8dpuDFweF1,payment_applied,order_BtndyAd5SCvYLA,order_paid_clean,0,
payment,pay_mZGoTWoPj8klen,payment_applied,order_q6DafJr54ynpER,order_paid_clean,0,
payment,pay_fiycl13e97bZR8,payment_applied,order_O6CpAFj71wlVLL,order_paid_clean,0,
payment,pay_EK1ZHtlByRjkxU,payment_applied,order_puXD2RIdwPaWMn,order_paid_clean,0,
payment,pay_d25sBVOivPVMds,payment_applied,order_FEIwsT221ZwCER,order_paid_clean,0,
payment,pay_qOKzL1pXdvRtrn,payment_applied,order_xtEMrKFPuo3eVo,order_paid_clean,0,
payment,pay_L8GiTtFVBRHQQV,payment_applied,order_hjI9V852UANH1u,order_paid_clean,0,
payment,pay_ME7Tw1SrbbgL7t,payment_applied,order_5lxNEUxBGfGdWL,order_paid_clean,0,
payment,pay_ry9Sxi2DwvuKKG,payment_applied,order_FnQA5BJbbJY6ro,order_paid_clean,0,
payment,pay_GNVfjSVIcmWyAG,payment_applied,order_7G5DaJTfJLMxbP,order_paid_clean,0,
payment,pay_4FLUkUrlNvgmyV,payment_applied,order_PtDynDFZKeMlBQ,order_paid_clean,0,
payment,pay_Jc7Re72J1RoZG7,payment_applied,order_lSaqpjuvvle1qw,order_paid_clean,0,
payment,pay_T8WJzUOlVxekzw,payment_applied,order_PSK2gN3VhJOYkq,order_paid_clean,0,
payment,pay_UCGCqpXZsuZSMv,payment_applied,order_VEmnPbbxrsqBN0,order_paid_clean,0,
payment,pay_HM92DCb0Nbml7m,payment_applied,order_LW46CipLWIETor,order_paid_clean,0,
payment,pay_ntbYlRXDatNAgd,payment_applied,order_7VDi8hsB5yVWyj,order_paid_clean,0,
payment,pay_NIp7bO8tWDvx8D,payment_applied,order_WxhY2VTPgSt4Jw,order_paid_clean,0,
payment,pay_CBIs7uzG40oV4k,payment_applied,order_rnSfnwq0DYUAkr,order_paid_clean,0,
payment,pay_rsxbsi5PspyiBI,payment_applied,order_Jxk0QOxu8BQkO1,order_paid_clean,0,
payment,pay_Pwz8hCjHPM5wmx,exception_amount_mismatch,order_qHVsBKV0MkNUOY,amount_mismatch,0,captured amount differs from order amount
payment,pay_3UKM5ifMhot25Y,payment_applied,order_xaMjBcJo5wvF9c,order_paid_clean,0,
payment,pay_nRs2XKkgWSdpoa,payment_applied,order_uVest0KPI78rbM,order_paid_clean,0,
payment,pay_MJBXp7ZDz88Toz,payment_applied,order_UY5vSL9tY6uKoa,order_paid_clean,0,
payment,pay_aH1PretoILLuc2,payment_applied,order_RQFsFbw8HII02O,order_paid_clean,0,
payment,pay_M8D5Ie7dp8DbJ1,payment_applied,order_xd7GAtHR3u2jeu,order_paid_clean,0,
payment,pay_RKIq0vS39U94yT,payment_applied,order_xR126p5xM63Rj7,order_paid_clean,0,
payment,pay_mB22LKTP1KD3CC,payment_applied,order_vT3umLsgNdpDGO,order_paid_clean,0,
payment,pay_7srzPlCpdmJRRA,payment_applied,order_HEWsWO4oNqrDiB,order_paid_clean,0,
payment,pay_wGiLOmt0Sb2FWx,payment_applied,order_9nER1sWlDFtd7i,order_paid_clean,0,
payment,pay_T58Yro0lwqUYsT,payment_applied,order_0rxwUXDlilJ3YW,order_paid_clean,0,
payment,pay_cjBzweuaBgqheC,payment_applied,order_TDfeVeHtZXvTaM,order_paid_clean,0,
payment,pay_VqmiSa4btgf3wR,payment_applied,order_bRzNe1CbIb90Pd,order_paid_clean,0,
payment,pay_M59oL2GXSlUy6X,payment_applied,order_JzvfCZ4BjYESfB,order_paid_clean,0,
payment,pay_lBzfDGtkC68LNA,payment_applied,order_9Qk87WQ28EVS5l,order_paid_clean,0,
payment,pay_uVMkHwK80oRPVq,payment_applied,order_luxTuqoFZSnCDH,order_paid_clean,0,
payment,pay_n6M6TD7bqAoS7x,payment_applied,order_3yXq65N59TzRQO,order_paid_clean,0,
payment,pay_51VyvHphEoGdZz,payment_applied,order_hTCP2L63iCrXMj,order_paid_clean,0,
payment,pay_JsIwhaOMaoNpYo,payment_applied,order_ONVhrL8J2CqthQ,order_paid_clean,0,
payment,pay_w7mQIOzG1u7VMx,payment_applied,order_zyWhXGbnF3bKgh,order_paid_clean,0,
payment,pay_zL9kscDxsz24MP,payment_applied,order_cKACvTIrCI9vw4,order_paid_clean,0,
payment,pay_CicmQOSLwFrZNs,payment_applied,order_2MBF2G404VKs8W,order_paid_clean,0,
payment,pay_TJRNyxu3ts2JmD,payment_applied,order_uzSR6LH1sGoVpB,order_paid_clean,0,
payment,pay_xMGVt06wJxcuLn,payment_applied,order_qNV4ls5hpZvNrO,order_paid_clean,0,
payment,pay_aJXSG2ST4sPRea,payment_applied,order_xmASSFWVFhAdwr,order_paid_clean,0,
payment,pay_t2569viciX2aOG,payment_applied,order_jzWmSe9U6onXWc,order_paid_clean,0,
payment,pay_fStYo5hn8sBBCd,payment_applied,order_XpJEbuOci1gvKW,order_paid_clean,0,
payment,pay_SJTDIyciLzDfHU,payment_applied,order_fGk8uWeIwOK2JO,order_paid_clean,0,
payment,pay_7aYLdAYTPLZone,payment_applied,order_CT0dnHUnJlY7SE,order_paid_clean,0,
payment,pay_Z1G3COPXQFPV1Z,payment_applied,order_HcL7HnWlJlMbl9,order_paid_clean,0,
payment,pay_MYCfedkUxC2JuE,payment_applied,order_sKdkUDnpnzau7X,order_paid_clean,0,
payment,pay_I1Hmra3yNkU8Sy,payment_applied,order_0UWLMvu3VWA3Ou,order_paid_clean,0,
payment,pay_insOQOsjQxhmOE,payment_applied,order_Gfuzbs3PylFW1W,order_paid_clean,0,
payment,pay_Va6yVPYAmIZ1M4,payment_refunded,order_sxgr9hySxHH9oi,order_refunded,0,
payment,pay_ivX2b4zFk8gqnq,payment_applied,order_FvlAZev1712exX,order_paid_clean,0,
payment,pay_P1087IzT471flC,payment_applied,order_gl3RoZWZUYrhpH,order_paid_clean,0,
payment,pay_j5nv14E9JEwrqS,payment_applied,order_kg1awJrQZRLlmB,order_paid_clean,0,
payment,pay_5pcrMQT8UVLufG,payment_applied,order_AnU5ultZtFegXN,order_paid_clean,0,
payment,pay_dfXW2xEpdaQS6F,payment_applied,order_wgj6FVlKDxwL6Z,order_paid_clean,0,
payment,pay_C3aBwt3LyBDOB6,payment_applied,order_bhWb103O2FMTnt,order_paid_clean,0,
payment,pay_1F7BMyQbH8s69K,payment_applied,order_pUUaW2H0UEtoG2,order_paid_clean,0,
payment,pay_0cFiK7iY8scrYO,payment_applied,order_GNQKXosd3vC2Lo,order_paid_clean,0,
payment,pay_6Ic1m0qg8JfFSt,payment_failed,order_GNQKXosd3vC2Lo,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_Rmk1OAHjvgV508,payment_applied,order_nsLWCoQdh4W68L,order_paid_clean,0,
payment,pay_pm6TTs3Urqg54f,payment_applied,order_Rwy0o4BDFvjqkK,order_paid_clean,0,
payment,pay_bPZGD9yaKtuFrE,payment_applied,order_GM0MOspoLnCxF3,order_paid_clean,0,
payment,pay_3W2vJZuJYVN9qY,payment_applied,order_VxdvTPbSedpDT0,order_paid_clean,0,
payment,pay_fYgOuWM1V5wRs0,payment_applied,order_gKXQ9aXNkb2khR,order_paid_clean,0,
payment,pay_a2pAWSgNopQd7g,payment_applied,order_rQiNsLzuRWnzu8,order_paid_clean,0,
payment,pay_xEaLZhZkP74Tyl,payment_applied,order_XRM1IVRHv4Lzwn,order_paid_clean,0,
payment,pay_MPAMMBhdJZfuvw,payment_applied,order_qnYIc3G7rEUN8e,order_paid_clean,0,
payment,pay_AIsOWhOmAWq9sY,payment_applied,order_BsoGP6A7YnaQOx,order_paid_clean,0,
payment,pay_hG9LZcVc6rNtN0,payment_applied,order_PPI8aJVVVRsHok,order_paid_clean,0,
payment,pay_WJcwd4tr4W4Cyx,payment_applied,order_ir6zaCubJbXHIT,order_paid_clean,0,
payment,pay_WY5e8x3RVPdyH8,payment_applied,order_qtlhzUZIXxvg0a,order_paid_clean,0,
payment,pay_rM8bWrSl8iONXx,payment_applied,order_7MiSl7MybIPxd4,order_paid_clean,0,
payment,pay_TAX7P7mwY5bMLR,payment_applied,order_7CbXZt9EsrffMb,order_paid_clean,0,
payment,pay_lVm9hUNKcilZoF,payment_applied,order_M09HFjRflDwAtH,order_paid_clean,0,
payment,pay_ukuLian1PtenRi,payment_refunded,order_bJhZ2daCnU0aIO,order_refunded,0,
payment,pay_VRKienYnxxKYZK,payment_applied,order_jMmBZIGRJdwSqR,order_paid_clean,0,
payment,pay_Ld7ZEOcpChDjD0,payment_failed,order_jMmBZIGRJdwSqR,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_gYH5VZEADdn82g,payment_applied,order_pWgTxChTXVmE23,order_paid_clean,0,
payment,pay_0xzaLNINwHycqY,payment_applied,order_UHtA1vZzMbY1jZ,order_paid_clean,0,
payment,pay_2UDEPYNQoYlhDl,payment_applied,order_2rrvioPmgpPWiq,order_paid_clean,0,
payment,pay_hLmQMoXnG2RfP7,payment_applied,order_Bkcg372myLQgZ5,order_paid_clean,0,
payment,pay_LtdzTGjEjVHSrf,payment_applied,order_snJYn32k1CFkRb,order_paid_clean,0,
payment,pay_lmr5FdsdWnEEyX,payment_failed,order_snJYn32k1CFkRb,failed_then_captured,0,failed attempt; a later capture succeeded
payment,pay_8G4av4BGqpZjCx,payment_refunded,order_E3dC5ELJ3lF1Fr,order_refunded,0,
payment,pay_MiJf3zytOPhPDL,payment_applied,order_94hpggcSCMDHq3,order_paid_clean,0,
payment,pay_71Ssc7A1Vr6ni3,payment_applied,order_CaAapTgQKak9lV,order_paid_clean,0,
payment,pay_0PqbD0mcqBfpmF,payment_applied,order_JTgfCMH3pchE0a,order_paid_clean,0,
payment,pay_n1K5Xmp8WoQIo9,payment_applied,order_RBfdWCiH73KUx3,order_paid_clean,0,
payment,pay_1U9qyddjTE2GMC,payment_applied,order_Ua5hRspDCD7swk,order_paid_clean,0,
payment,pay_diMJkevem5gLIX,payment_applied,order_WGJB1hADZ0uyyM,order_paid_clean,0,
payment,pay_ouZvAhW2zGGJGs,payment_applied,order_gnzXXaTzvhmypB,order_paid_clean,0,
payment,pay_u96ZdtbfjbOaT4,payment_applied,order_wGO6l5Oe5fAzn2,order_paid_clean,0,
payment,pay_mZOS8CPn9AJr8k,payment_applied,order_fsHEtcHCj4Wih9,order_paid_clean,0,
payment,pay_rj6AaR6RyxKehn,payment_applied,order_zOOlDxLMaDH0wv,order_paid_clean,0,
payment,pay_eg6DUdQY7RbDg6,payment_applied,order_vofkAhCMuxVVfG,duplicate_payment,0,
payment,pay_2AaJxqXG5uZJTn,exception_duplicate_payment,order_vofkAhCMuxVVfG,duplicate_payment,0,second capture against an already-paid order
payment,pay_T2tZToVpGLZ4gB,payment_applied,order_j1WZ9yAoGxzf7W,order_paid_clean,0,
payment,pay_RgeGj0wdWw3zRE,payment_applied,order_IEcI9iyKifUJof,order_paid_clean,0,
payment,pay_WZaCRLNMdypJcs,payment_applied,order_VLh2UyzdsKy2Bi,order_paid_clean,0,
payment,pay_iWZaI760nYoKTT,payment_applied,order_xc2ciRHKL0M9IZ,order_paid_clean,0,
payment,pay_30AxI79yLctiJL,payment_applied,order_xsQFnWcGO5L7yj,order_paid_clean,0,
payment,pay_I2mpnLszwucA0W,payment_applied,order_UBpyMl4tgMNUnd,order_paid_clean,0,
payment,pay_dJvdOatgQ2GVWY,payment_applied,order_MNSuVLvKMYOvCE,order_paid_clean,0,
payment,pay_oIuNtEt8c2tkn8,payment_applied,order_dSw4wOxbSbwO9U,order_paid_clean,0,
payment,pay_92t6SY96MlFPbI,payment_applied,order_ZkDQmN0o3HKQBO,order_paid_clean,0,
payment,pay_3itVf5dRQErW2v,payment_applied,order_jLOBRr876oEmZf,order_paid_clean,0,
payment,pay_9VHcsoOv4fsbAE,payment_applied,order_wbEmSu91fv9GIH,order_paid_clean,0,
payment,pay_ZgZQ9fuwozIY4Q,payment_applied,order_2AFY2f4GP9qdMa,order_paid_clean,0,
payment,pay_Z12PnPzDljeTKl,payment_applied,order_0YdNJVCxCeGIOt,order_paid_clean,0,
